,Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
357726,2013-09-13,2013,9,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018706,0.025,9,23,0.158333,0.2,0,2.0,0.391667,0.8,8,0.0,13.520832999999998,33.6,5,31
357727,2013-09-14,2013,9,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016706,0.023,9,21,0.1,0.1,0,1.0,0.258333,0.4,7,0.0,7.833333,17.1,22,16
357728,2013-09-15,2013,9,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031824,0.039,11,36,0.15,0.2,0,2.0,0.620833,1.1,8,1.0,12.416667,20.5,21,19
357729,2013-09-16,2013,9,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027765,0.033,11,31,0.1375,0.2,8,2.0,0.833333,4.3,5,6.0,14.591667,32.2,6,30
357730,2013-09-17,2013,9,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020059,0.036,9,33,0.116667,0.3,23,3.0,0.354167,1.2,22,1.0,11.745833,39.6,22,37
357731,2013-09-18,2013,9,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031059,0.041,12,38,0.279167,0.4,1,5.0,1.129167,2.9,6,3.0,24.3375,39.4,2,37
357732,2013-09-19,2013,9,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033412,0.053,12,49,0.254167,0.4,10,5.0,1.218182,2.7,6,3.0,29.205263,45.0,9,42
357733,2013-09-20,2013,9,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.044118,0.058,10,61,0.182353,0.3,6,3.0,1.0375,3.2,6,4.0,20.108333,43.3,7,41
357734,2013-09-21,2013,9,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033412,0.037,23,34,0.1125,0.2,8,2.0,0.145833,0.7,6,0.0,11.941667,28.9,4,26
357735,2013-09-22,2013,9,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021941,0.027,7,25,0.1,0.1,0,1.0,0.0166669999999999,0.1,8,0.0,6.554167,13.5,4,12
357736,2013-09-23,2013,9,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019941,0.027,9,25,0.1,0.1,0,1.0,0.266667,1.0,7,1.0,10.683333,16.6,6,15
357737,2013-09-24,2013,9,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022118,0.027,11,25,0.141667,0.2,9,2.0,0.533333,1.4,8,1.0,15.470833,23.1,6,22
357738,2013-09-25,2013,9,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015059,0.029,10,27,0.195833,0.4,22,5.0,0.675,1.3,6,1.0,22.5,45.5,20,42
357739,2013-09-26,2013,9,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016647,0.026,10,24,0.341176,0.6,1,7.0,0.554167,1.4,21,1.0,18.45,36.8,0,34
357740,2013-09-27,2013,9,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020824,0.026,10,24,0.166667,0.3,1,3.0,0.183333,0.5,0,0.0,13.004167,30.7,0,28
357741,2013-09-28,2013,9,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022882,0.034,10,31,0.108333,0.2,22,2.0,0.220833,1.1,6,1.0,10.291667,22.7,22,21
357742,2013-09-29,2013,9,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023412,0.039,10,36,0.1875,0.3,2,3.0,0.2375,0.7,0,0.0,14.545832999999998,32.7,22,30
357743,2013-09-30,2013,9,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027176,0.041,9,38,0.216667,0.3,2,3.0,0.470833,1.2,6,1.0,20.054167,35.3,21,33
357744,2013-10-01,2013,10,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025941,0.046,11,43,0.279167,0.4,7,5.0,1.304167,3.2,8,4.0,29.120833,46.1,6,43
357745,2013-10-02,2013,10,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031824,0.05,10,46,0.4,0.5,6,6.0,1.270833,3.5,6,4.0,28.6375,44.0,7,42
357746,2013-10-03,2013,10,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031824,0.041,12,38,0.229167,0.3,6,3.0,0.654167,1.1,16,1.0,23.483333,38.4,6,36
357747,2013-10-04,2013,10,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033059,0.053,10,49,0.283333,0.4,8,5.0,1.216667,2.6,8,3.0,27.904167,45.0,20,42
357748,2013-10-05,2013,10,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0436,0.049,23,45,0.2125,0.3,0,3.0,0.181818,1.4,17,1.0,10.857895,26.5,17,25
357749,2013-10-06,2013,10,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.039941,0.047,7,44,0.108333,0.2,0,2.0,0.1708329999999999,0.5,18,0.0,5.55,7.7,23,7
357750,2013-10-07,2013,10,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023118,0.027,9,25,0.1,0.1,0,1.0,0.2375,0.9,3,0.0,9.833333,16.9,6,15
357751,2013-10-08,2013,10,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.024529,0.028,9,26,0.1,0.1,0,1.0,0.3,1.5,6,1.0,11.472727,22.1,6,21
357752,2013-10-09,2013,10,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028706,0.033,10,31,0.108333,0.2,21,2.0,0.134783,0.3,19,0.0,11.426087,23.3,19,22
357753,2013-10-10,2013,10,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021706,0.023,21,21,0.1,0.1,0,1.0,0.095238,0.2,6,0.0,8.695833,13.1,7,12
357754,2013-10-11,2013,10,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029824,0.033,19,31,0.1,0.1,0,1.0,0.058333,0.2,21,0.0,8.191667,11.5,19,10
357755,2013-10-12,2013,10,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034882,0.039,10,36,0.1,0.1,0,1.0,0.2,0.5,16,0.0,5.616667,9.5,5,8
357756,2013-10-13,2013,10,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030941,0.037,8,34,0.1,0.1,0,1.0,0.15,0.7,23,0.0,4.604167,12.3,19,11
357757,2013-10-14,2013,10,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021529,0.034,9,31,0.1375,0.2,7,2.0,0.879167,4.5,3,6.0,17.295833,38.5,6,36
357758,2013-10-15,2013,10,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025294,0.033,11,31,0.279167,0.4,5,5.0,0.608333,1.7,6,1.0,21.541667,34.9,2,32
357759,2013-10-16,2013,10,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022471,0.028,21,26,0.175,0.2,0,2.0,0.379167,0.7,4,0.0,18.4875,27.5,5,25
357760,2013-10-17,2013,10,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0247,0.028,19,26,0.15,0.2,9,2.0,0.320833,0.6,5,0.0,13.508333,24.1,7,23
357761,2013-10-18,2013,10,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020706,0.029,9,27,0.115385,0.2,22,2.0,0.37619,0.8,23,0.0,11.475,20.2,19,19
357762,2013-10-19,2013,10,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030588,0.034,11,31,0.3375,0.7,8,8.0,1.383333,3.8,9,4.0,19.321053,39.8,7,37
357763,2013-10-20,2013,10,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023647,0.035,9,32,0.1125,0.2,21,2.0,0.55,1.9,23,1.0,10.4875,31.2,23,29
357764,2013-10-21,2013,10,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036588,0.04,11,37,0.216667,0.4,8,5.0,1.7904759999999995,7.1,7,10.0,18.341667,44.2,7,42
357765,2013-10-22,2013,10,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020353,0.031,8,29,0.175,0.2,6,2.0,1.1,2.0,15,3.0,18.6,38.5,6,36
357766,2013-10-23,2013,10,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022059,0.024,16,22,0.155556,0.2,0,2.0,0.4625,0.9,0,0.0,15.25,28.5,5,26
357767,2013-10-24,2013,10,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019588,0.027,9,25,0.129167,0.2,9,2.0,0.9375,1.6,7,1.0,13.472727,24.8,6,23
357768,2013-10-25,2013,10,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014706,0.023,8,21,0.166667,0.2,0,2.0,1.091667,2.3,8,3.0,16.541667,26.1,20,25
357769,2013-10-26,2013,10,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029706,0.034,11,31,0.1875,0.3,5,3.0,3.058333,11.7,6,16.0,16.391667,29.8,5,27
357770,2013-10-27,2013,10,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019529,0.029,8,27,0.154167,0.2,1,2.0,1.166667,2.9,6,3.0,11.1375,19.5,20,18
357771,2013-10-28,2013,10,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018235,0.023,9,21,0.25,0.4,7,5.0,2.1625,6.7,7,9.0,21.870833,37.9,7,35
357772,2013-10-29,2013,10,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009118,0.02,8,19,0.154167,0.4,22,5.0,0.8,1.7,23,1.0,17.104167,34.1,19,32
357773,2013-10-30,2013,10,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011133,0.02,9,19,0.354167,0.5,9,6.0,1.445833,3.3,9,4.0,29.916667,40.4,20,38
357774,2013-10-31,2013,10,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036353,0.04,14,37,0.2625,0.4,1,5.0,0.716667,4.0,6,6.0,20.4375,39.6,6,37
357775,2013-11-01,2013,11,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018941,0.034,7,31,0.111765,0.3,23,3.0,0.3045449999999999,1.0,23,1.0,14.473684,31.5,23,29
357776,2013-11-02,2013,11,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025412,0.032,11,30,0.220833,0.3,0,3.0,0.970833,2.3,0,3.0,18.4375,34.7,0,32
357777,2013-11-03,2013,11,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021471,0.026,22,24,0.120833,0.2,0,2.0,0.904167,1.6,22,1.0,9.183333,16.4,20,15
357778,2013-11-04,2013,11,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015471,0.031,8,29,0.141667,0.3,20,3.0,1.145833,4.9,20,6.0,16.833333,40.8,19,38
357779,2013-11-05,2013,11,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017118,0.035,9,32,0.2,0.4,23,5.0,1.1125,3.7,20,4.0,24.041667,45.2,22,42
357780,2013-11-06,2013,11,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027353,0.037,9,34,0.408333,0.8,7,9.0,0.866667,3.0,7,4.0,22.954167,53.1,7,50
357781,2013-11-07,2013,11,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0168819999999999,0.021,22,19,0.145833,0.2,13,2.0,0.879167,2.0,17,3.0,16.520833,26.7,13,25
357782,2013-11-08,2013,11,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023143,0.025,10,23,0.15,0.2,0,2.0,0.890476,2.7,19,3.0,12.904545,25.3,6,24
357783,2013-11-09,2013,11,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.024824,0.027,11,25,0.141667,0.2,8,2.0,1.15,2.1,8,3.0,14.833332999999998,22.2,6,21
357784,2013-11-10,2013,11,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027824,0.031,21,29,0.1625,0.2,0,2.0,1.3875,4.2,8,6.0,12.666667,29.1,6,27
357785,2013-11-11,2013,11,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023059,0.026,7,24,0.129167,0.2,17,2.0,0.9875,1.9,12,1.0,12.820833,23.4,17,22
357786,2013-11-12,2013,11,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020588,0.023,19,21,0.120833,0.2,0,2.0,1.6375,2.7,23,3.0,14.7,20.9,9,19
357787,2013-11-13,2013,11,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016786,0.027,10,25,0.117647,0.2,21,2.0,1.604762,2.9,7,3.0,16.975,35.2,21,33
357788,2013-11-14,2013,11,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010529,0.02,8,19,0.220833,0.4,23,5.0,3.704167,6.9,18,9.0,27.25,42.1,19,40
357789,2013-11-15,2013,11,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006412,0.01,8,9,0.479167,0.7,11,8.0,3.8375,8.4,8,11.0,40.754167,46.1,10,43
357790,2013-11-16,2013,11,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017176,0.031,10,29,0.370833,0.5,0,6.0,1.995833,4.4,0,6.0,35.555556,44.0,21,42
357791,2013-11-17,2013,11,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014882,0.024,23,22,0.454167,0.8,3,9.0,0.875,1.4,1,1.0,29.05,40.3,1,38
357792,2013-11-18,2013,11,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028118,0.032,9,30,0.1333329999999999,0.2,0,2.0,0.833333,4.3,7,6.0,14.4375,28.4,7,26
357793,2013-11-19,2013,11,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029,0.031,9,29,0.104167,0.2,0,2.0,1.1125,1.8,7,1.0,10.979167,16.7,19,15
357794,2013-11-20,2013,11,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.013294,0.03,8,28,0.15,0.3,19,3.0,1.204545,2.9,6,3.0,20.404545,38.3,18,36
357795,2013-11-21,2013,11,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022941,0.028,9,26,0.2625,0.4,6,5.0,1.333333,4.7,4,6.0,24.1625,39.1,6,37
357796,2013-11-22,2013,11,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009176,0.016,23,15,0.254167,0.3,11,3.0,1.475,2.5,19,3.0,27.420833,36.7,8,34
357797,2013-11-23,2013,11,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028294,0.031,22,29,0.175,0.3,0,3.0,0.679167,1.7,0,1.0,9.3125,19.8,0,18
357798,2013-11-24,2013,11,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029353,0.033,8,31,0.1,0.1,0,1.0,0.920833,2.3,17,3.0,6.741667,10.8,18,9
357799,2013-11-25,2013,11,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018176,0.021,20,19,0.1625,0.2,9,2.0,2.0125,3.7,19,4.0,19.5,29.1,17,27
357800,2013-11-26,2013,11,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014765,0.039,23,36,0.226667,0.3,11,3.0,2.8,8.5,9,11.0,27.4375,36.3,9,34
357801,2013-11-27,2013,11,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017235,0.024,21,22,0.191667,0.3,0,3.0,1.15,2.2,13,3.0,14.329167000000002,33.2,8,31
357802,2013-11-28,2013,11,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.024529,0.032,8,30,0.145833,0.2,0,2.0,0.7875,1.4,23,1.0,9.458333,22.0,23,21
357803,2013-11-29,2013,11,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018647,0.021,8,19,0.208333,0.3,10,3.0,2.661905,5.9,8,7.0,21.726316,34.1,6,32
357804,2013-11-30,2013,11,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016529,0.03,8,28,0.191667,0.3,22,3.0,0.9,2.3,20,3.0,16.8625,37.9,23,35
357805,2013-12-01,2013,12,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005824,0.014,7,13,0.45,0.6,22,7.0,3.641667,5.7,6,7.0,36.108333,45.3,16,42
357806,2013-12-02,2013,12,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.003353,0.005,7,5,0.595833,0.7,8,8.0,2.333333,4.9,5,6.0,33.883333,40.0,6,38
357807,2013-12-03,2013,12,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004235,0.008,8,7,0.6625,0.8,22,9.0,3.995833,13.0,9,19.0,36.766667,52.3,18,49
357808,2013-12-04,2013,12,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.003176,0.006,7,6,0.516667,0.8,0,9.0,2.1958330000000004,4.0,11,6.0,32.204167,37.4,11,35
357809,2013-12-05,2013,12,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.007647,0.014,9,13,0.454167,0.6,0,7.0,0.55,1.9,8,1.0,30.004348,40.1,8,38
357810,2013-12-06,2013,12,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015294,0.027,21,25,0.2875,0.4,0,5.0,0.477273,2.5,7,3.0,18.172727,25.6,7,24
357811,2013-12-07,2013,12,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023,0.025,10,23,0.2,0.2,0,2.0,0.779167,1.8,10,1.0,13.783333,24.5,7,23
357812,2013-12-08,2013,12,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.024529,0.027,8,25,0.2,0.2,0,2.0,0.504167,2.5,6,3.0,13.6,23.4,7,22
357813,2013-12-09,2013,12,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005176,0.015,7,14,0.2625,0.5,21,6.0,0.620833,2.2,21,3.0,21.558333,37.3,16,35
357814,2013-12-10,2013,12,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017273,0.022,21,20,0.383333,0.4,0,5.0,2.1,6.9,6,9.0,27.3,35.5,9,33
357815,2013-12-11,2013,12,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016231,0.02,22,19,0.247059,0.3,0,3.0,2.895,7.2,14,10.0,22.74,33.0,17,31
357816,2013-12-12,2013,12,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020941,0.025,8,23,0.205556,0.3,0,3.0,1.977273,4.9,23,6.0,18.114286,21.2,6,20
357817,2013-12-13,2013,12,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011,0.019,8,18,0.283333,0.4,22,5.0,3.908333,5.6,22,7.0,28.629167,41.1,22,39
357818,2013-12-14,2013,12,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023235,0.026,11,24,0.2375,0.4,0,5.0,0.641667,5.4,0,7.0,14.639129999999998,33.2,0,31
357819,2013-12-15,2013,12,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018059,0.021,22,19,0.254167,0.3,11,3.0,1.3375,3.3,21,4.0,16.7375,24.7,8,23
357820,2013-12-16,2013,12,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016353,0.024,8,22,0.208333,0.3,22,3.0,1.583333,3.1,21,4.0,19.06087,32.7,22,30
357821,2013-12-17,2013,12,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005294,0.0069999999999999,7,6,0.291667,0.4,22,5.0,1.7625,3.3,16,4.0,29.666667,36.6,0,34
357822,2013-12-18,2013,12,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011706,0.018,9,17,0.325,0.4,0,5.0,2.370833,4.2,6,6.0,26.65,35.5,7,33
357823,2013-12-19,2013,12,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004353,0.011,8,10,0.370588,0.7,23,8.0,4.531818,9.1,22,13.0,36.7,46.6,23,43
357824,2013-12-20,2013,12,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009118,0.012,20,11,0.6,0.9,3,10.0,3.0958330000000003,6.1,12,9.0,37.008333,50.4,1,47
357825,2013-12-21,2013,12,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0118819999999999,0.016,8,15,0.3875,0.5,18,6.0,1.125,2.6,18,3.0,30.395833000000003,52.8,18,49
357826,2013-12-22,2013,12,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.013059,0.019,12,18,0.225,0.5,0,6.0,0.095833,0.3,0,0.0,18.795833,33.5,23,31
357827,2013-12-23,2013,12,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009706,0.024,23,22,0.379167,0.6,11,7.0,0.625,1.6,9,1.0,28.0625,42.7,9,40
357828,2013-12-24,2013,12,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025118,0.028,20,26,0.208333,0.3,0,3.0,0.604167,1.6,7,1.0,11.779167,18.9,7,17
357829,2013-12-25,2013,12,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016765,0.026,7,24,0.191667,0.3,21,3.0,0.829167,1.4,14,1.0,13.720833,28.6,19,26
357830,2013-12-26,2013,12,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010412,0.012,10,11,0.38,0.5,9,6.0,2.625,8.5,9,11.0,31.179167,44.8,8,42
357831,2013-12-27,2013,12,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.012,0.018,9,17,0.204167,0.3,23,3.0,2.695455,5.1,23,7.0,26.1625,38.4,23,36
357832,2013-12-28,2013,12,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016118,0.026,9,24,0.325,0.4,3,5.0,3.366667,5.9,4,7.0,34.016667,40.3,0,38
357833,2013-12-29,2013,12,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017235,0.025,19,23,0.316667,0.4,6,5.0,1.6833330000000002,5.2,2,7.0,28.741667,40.0,3,38
357834,2013-12-30,2013,12,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021059,0.024,17,22,0.233333,0.3,7,3.0,2.2208330000000003,10.0,6,14.0,22.291667,39.2,6,37
357835,2013-12-31,2013,12,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015083,0.019,18,18,0.15625,0.2,0,2.0,1.933333,3.6,12,4.0,19.2875,31.1,9,29
391519,2014-01-10,2014,1,10,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.001176,0.002,7,2,0.73,0.8,18,9.0,5.241667,10.2,4,14.0,37.80833300000001,43.8,14,41
391520,2014-01-11,2014,1,11,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.012412,0.019,7,18,0.366667,0.7,0,8.0,1.541667,3.2,5,4.0,26.808333,37.8,6,35
391521,2014-01-12,2014,1,12,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.013765,0.022,7,20,0.1375,0.3,0,3.0,3.083333,5.4,19,7.0,14.654167,24.6,18,23
391522,2014-01-13,2014,1,13,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.009824,0.016,10,15,0.341667,0.6,9,7.0,3.042857,8.5,8,11.0,30.795455,43.7,7,41
391523,2014-01-14,2014,1,14,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.002941,0.005,18,5,0.425,0.6,17,7.0,3.075,5.7,17,7.0,34.045833,41.2,11,39
391524,2014-01-15,2014,1,15,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.004235,0.0069999999999999,8,6,0.545833,1.0,11,11.0,3.6375,6.6,6,9.0,29.35,46.1,8,43
391525,2014-01-16,2014,1,16,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.007412,0.012,7,11,0.4,0.5,12,6.0,2.979167,5.4,6,7.0,21.404167,33.4,1,31
391526,2014-01-17,2014,1,17,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.005176,0.013,9,12,0.379167,0.6,23,7.0,5.120833,10.3,7,14.0,30.470833,43.8,8,41
391527,2014-01-18,2014,1,18,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.013824,0.016,13,15,0.445833,0.7,0,8.0,3.2125,4.3,17,6.0,22.691667,36.8,0,34
391528,2014-01-19,2014,1,19,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.012353,0.016,8,15,0.2125,0.3,21,3.0,3.958333,5.2,19,7.0,18.525,29.7,20,27
391529,2014-01-20,2014,1,20,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.017765,0.028,22,26,0.304167,0.4,10,5.0,4.4875,6.4,19,9.0,23.275,35.2,8,33
391530,2014-01-21,2014,1,21,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.022941,0.024,21,22,0.220833,0.3,10,3.0,2.354167,4.1,5,6.0,15.225,20.4,17,19
391531,2014-01-24,2014,1,24,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.017353,0.028,7,26,0.325,0.4,0,5.0,5.991667,13.5,22,19.0,21.4875,35.7,22,33
