,price,model,year,title_status,mileage,state,condition_1,brand_chevrolet,brand_dodge,brand_ford,brand_nissan,brand_other,color_black,color_blue,color_gray,color_other,color_red,color_silver,color_white
1194,14500,12,2018,0,40417.0,6,27.0,0,1,0,0,0,0,0,0,1,0,0,0
1195,23000,36,2017,0,30309.0,39,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
1196,15000,65,2018,0,42303.0,27,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
1197,15000,65,2018,0,35326.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1198,28500,32,2017,0,92100.0,36,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1199,28000,32,2017,0,99375.0,36,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1200,9000,32,2017,0,72418.0,36,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
1201,28700,33,2015,0,29733.0,5,17280.0,0,0,1,0,0,0,0,0,1,0,0,0
1202,25000,32,2017,0,119439.0,36,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1203,17347,33,2015,0,54396.0,15,17280.0,0,0,1,0,0,1,0,0,0,0,0,0
1204,13800,32,2016,0,91606.0,36,300.0,0,0,1,0,0,0,0,0,0,0,0,1
1205,25888,33,2015,0,2807.0,24,17280.0,0,0,1,0,0,1,0,0,0,0,0,0
1206,8500,58,2017,0,78739.0,35,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1207,21289,33,2015,0,71955.0,26,17280.0,0,0,1,0,0,0,0,1,0,0,0,0
1208,17999,33,2015,0,48472.0,24,17280.0,0,0,1,0,0,0,0,0,1,0,0,0
1209,2700,32,2012,0,98470.0,36,2880.0,0,0,1,0,0,0,1,0,0,0,0,0
1210,30977,33,2015,0,28937.0,32,17280.0,0,0,1,0,0,0,0,0,1,0,0,0
1211,13799,33,2015,0,83693.0,24,17280.0,0,0,1,0,0,0,0,0,0,1,0,0
1212,20500,103,2014,0,90888.0,1,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1213,8500,35,2012,0,216942.0,36,1080.0,0,0,1,0,0,0,0,0,0,0,0,1
1214,9900,32,2015,0,205796.0,6,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1215,65500,103,2019,0,6500.0,10,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1216,24500,122,2018,0,39943.0,6,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1217,32500,49,2020,0,5920.0,19,1260.0,0,0,1,0,0,0,0,0,0,0,1,0
1218,9200,58,2018,0,71478.0,32,2880.0,0,0,1,0,0,0,1,0,0,0,0,0
1219,17700,32,2017,0,119520.0,32,2880.0,0,0,1,0,0,0,0,0,0,0,1,0
1220,18300,58,2020,0,10882.0,3,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1221,43500,103,2019,0,29010.0,9,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1222,15200,32,2016,0,69003.0,32,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1223,36200,103,2019,0,16207.0,9,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1224,21900,77,2018,0,29748.0,24,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1225,20700,122,2019,0,25582.0,3,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1226,12300,58,2019,0,24520.0,3,1440.0,0,0,1,0,0,0,0,1,0,0,0,0
1227,4200,32,2016,0,104383.0,32,2880.0,0,0,1,0,0,0,1,0,0,0,0,0
1228,19500,112,2019,0,34164.0,3,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1229,14300,58,2020,0,6975.0,3,1440.0,0,0,1,0,0,0,0,0,0,0,1,0
1230,13700,117,2016,0,67150.0,32,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1231,13200,32,2015,0,100820.0,32,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1232,6200,32,2014,0,142286.0,32,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1233,6500,32,2015,0,60015.0,32,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1234,1500,32,2013,0,126381.0,32,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1235,2200,32,2013,0,128753.0,32,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1236,4200,32,2013,0,0.0,32,2880.0,0,0,1,0,0,0,0,0,1,0,0,0
1237,8700,117,2013,0,64598.0,32,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1238,3200,32,2012,0,111532.0,32,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1239,9000,32,2012,0,149346.0,32,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1240,20000,39,2018,0,43567.0,9,5760.0,0,0,1,0,0,0,0,0,0,0,1,0
1241,33000,32,2017,0,36004.0,36,8640.0,0,0,1,0,0,0,0,0,0,0,0,1
1242,23300,50,2019,0,10935.0,34,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1243,8750,117,2017,0,150484.0,9,1200.0,0,0,1,0,0,0,0,0,0,0,0,1
1244,11975,32,2012,0,122014.0,36,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1245,23600,112,2019,0,19363.0,34,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1246,12000,49,2016,0,42902.0,36,1140.0,0,0,1,0,0,1,0,0,0,0,0,0
1247,30900,50,2018,0,401.0,10,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1248,23900,112,2019,0,11077.0,34,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1249,40400,50,2018,0,34100.0,10,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1250,38000,103,2019,0,30018.0,17,8640.0,0,0,1,0,0,0,0,0,0,0,0,1
1251,27000,54,2019,0,18279.0,9,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1252,24000,112,2019,0,7373.0,34,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1253,30000,89,2019,0,2590.0,42,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1254,16200,58,2019,0,41662.0,34,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1255,30000,54,2019,0,15019.0,42,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1256,23900,112,2019,0,9420.0,34,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1257,13800,109,2018,0,41864.0,19,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1258,23700,112,2019,0,16829.0,34,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1259,24300,50,2018,0,6290.0,9,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1260,54900,103,2019,0,14393.0,22,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1261,22500,109,2018,0,14599.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1262,39000,50,2018,0,25839.0,9,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
1263,13900,46,2018,0,60715.0,42,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1264,24700,49,2018,0,23350.0,9,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1265,20100,112,2018,0,62386.0,3,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1266,22000,77,2018,0,6248.0,9,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1267,38200,77,2019,0,878.0,6,1440.0,0,0,1,0,0,0,0,0,1,0,0,0
1268,24400,112,2018,0,49710.0,3,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1269,35000,77,2018,0,2042.0,9,1260.0,0,0,1,0,0,0,1,0,0,0,0,0
1270,18600,54,2019,0,7742.0,6,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1271,22700,112,2018,0,39733.0,3,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1272,38000,50,2018,0,33701.0,9,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1273,17000,32,2014,0,67542.0,9,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1274,17500,46,2017,0,35095.0,42,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
1275,23200,50,2019,0,8652.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1276,30700,49,2017,0,51107.0,42,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1277,23500,112,2019,0,14987.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1278,26400,39,2017,0,28252.0,42,2880.0,0,0,1,0,0,0,1,0,0,0,0,0
1279,23500,112,2019,0,16009.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1280,38000,32,2017,0,47866.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1281,23600,112,2019,0,11004.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1282,19300,39,2017,0,42895.0,42,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1283,23200,50,2019,0,9490.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1284,13800,32,2017,0,39027.0,42,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1285,23600,112,2019,0,13466.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1286,23200,50,2019,0,8737.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1287,40000,32,2017,0,23960.0,42,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1288,23400,50,2019,0,5562.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1289,23600,112,2019,0,13763.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1290,23000,50,2019,0,10444.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1291,25500,32,2017,0,41696.0,42,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1292,23500,112,2019,0,15787.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1293,29900,32,2017,0,9167.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1294,23200,112,2019,0,17541.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1295,50500,50,2017,0,24686.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,1,0
1296,23400,112,2019,0,15210.0,16,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1297,24500,112,2017,0,54601.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1298,49000,77,2017,0,2205.0,9,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1299,25400,112,2017,0,35691.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1300,23000,54,2017,0,32788.0,9,1260.0,0,0,1,0,0,0,0,0,0,0,1,0
1301,6000,32,2012,0,180471.0,17,8640.0,0,0,1,0,0,0,0,1,0,0,0,0
1302,22400,39,2016,0,42925.0,42,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1303,22500,39,2016,0,37385.0,42,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1304,25200,39,2019,0,15415.0,39,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
1305,36000,32,2016,0,20047.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1306,26700,39,2019,0,16884.0,39,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1307,30500,32,2016,0,57936.0,42,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1308,26700,39,2019,0,15244.0,39,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1309,25000,39,2019,0,19842.0,39,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
1310,35200,32,2016,0,38830.0,42,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1311,30300,50,2019,0,31899.0,35,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1312,25000,32,2016,0,69305.0,9,2880.0,0,0,1,0,0,0,0,0,1,0,0,0
1313,26500,32,2016,0,46098.0,42,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1314,21600,77,2019,0,29457.0,39,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
1315,18800,39,2016,0,30765.0,42,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1316,21500,77,2019,0,29096.0,39,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1317,9000,32,2016,0,40437.0,24,420.0,0,0,1,0,0,0,0,0,1,0,0,0
1318,16700,27,2015,0,69004.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1319,16800,27,2015,0,65179.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1320,15700,27,2015,0,75862.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1321,16800,27,2015,0,68319.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1322,19500,32,2015,0,80354.0,42,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1323,20500,32,2015,0,51441.0,42,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1324,17400,27,2015,0,70954.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1325,17500,32,2014,0,92500.0,42,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1326,26000,32,2014,0,66367.0,9,1260.0,0,0,1,0,0,0,0,0,0,0,1,0
1327,56700,50,2019,0,13884.0,12,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1328,5000,32,2013,0,202565.0,42,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1329,40200,50,2019,0,26484.0,12,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1330,54000,32,2013,0,703.0,9,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1331,65200,72,2019,0,18138.0,12,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1332,32500,103,2017,0,28007.0,17,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1333,25500,112,2019,0,11251.0,9,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1334,63000,103,2019,0,11640.0,9,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1335,44000,103,2019,0,10763.0,9,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1336,70000,35,2019,0,9643.0,9,2880.0,0,0,1,0,0,0,0,0,1,0,0,0
1337,56200,103,2019,0,33930.0,12,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1338,35000,103,2019,0,26451.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1339,57700,103,2019,0,21101.0,12,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1340,74000,35,2019,0,10536.0,9,2880.0,0,0,1,0,0,0,0,0,1,0,0,0
1341,60200,103,2019,0,31744.0,12,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1342,60000,103,2018,0,18062.0,9,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1343,63000,103,2018,0,17942.0,9,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1344,22500,32,2014,0,43646.0,42,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1345,8300,44,2014,0,71989.0,42,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1346,8300,32,2012,0,138328.0,42,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1347,21000,32,2013,0,95386.0,42,2880.0,0,0,1,0,0,0,0,0,1,0,0,0
1348,19300,58,2019,0,23740.0,18,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1349,16400,58,2019,0,36064.0,0,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1350,27300,50,2019,0,18805.0,18,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1351,26400,10,2012,0,151035.0,42,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1352,35100,77,2019,0,10099.0,18,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1353,41500,50,2018,0,9800.0,24,1440.0,0,0,1,0,0,1,0,0,0,0,0,0
1354,34100,77,2019,0,10483.0,18,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1355,28600,50,2019,0,17544.0,3,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1356,34100,77,2019,0,10167.0,18,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1357,28700,89,2019,0,11457.0,3,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1358,24700,39,2019,0,26590.0,3,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1359,46500,48,2019,0,35346.0,3,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1360,29000,50,2019,0,12953.0,3,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1361,25500,39,2019,0,26693.0,3,1260.0,0,0,1,0,0,0,0,0,0,0,1,0
1362,39500,50,2019,0,25071.0,3,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1363,33100,50,2019,0,33538.0,3,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1364,30500,50,2019,0,9915.0,3,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
1365,3600,53,2018,0,1.0,1,2880.0,0,0,1,0,0,0,0,0,0,0,1,0
1366,16800,58,2019,0,9910.0,3,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1367,24000,50,2019,0,16765.0,36,8640.0,0,0,1,0,0,0,0,1,0,0,0,0
1368,58500,48,2019,0,4970.0,3,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1369,55000,32,2017,0,43964.0,36,8640.0,0,0,1,0,0,1,0,0,0,0,0,0
1370,28800,50,2019,0,40785.0,3,1260.0,0,0,1,0,0,0,0,0,0,0,1,0
1371,26800,32,2015,0,108998.0,24,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1372,36000,72,2018,0,58576.0,42,1320.0,0,0,1,0,0,0,0,1,0,0,0,0
1373,20000,122,2018,0,55475.0,42,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1374,46700,35,2019,0,35929.0,0,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1375,42800,103,2019,0,21669.0,0,1260.0,0,0,1,0,0,0,0,0,0,0,1,0
1376,21800,77,2018,0,16079.0,3,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1377,18800,77,2018,0,41147.0,3,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1378,18800,54,2018,0,45798.0,3,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1379,30200,50,2018,0,21703.0,3,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1380,27500,49,2018,0,22284.0,3,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1381,37500,112,2018,0,24567.0,3,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1382,19100,77,2018,0,30594.0,3,2880.0,0,0,1,0,0,0,0,0,0,0,1,0
1383,17100,54,2018,0,52747.0,3,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1384,13500,46,2018,0,21592.0,6,5760.0,0,0,1,0,0,0,0,0,0,0,1,0
1385,54500,103,2018,0,19853.0,3,2880.0,0,0,1,0,0,0,1,0,0,0,0,0
1386,9000,53,2018,0,25201.0,6,5760.0,0,0,1,0,0,0,0,1,0,0,0,0
1387,16400,50,2020,0,10351.0,32,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1388,17000,58,2020,0,1117.0,32,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
1389,24800,32,2017,0,37279.0,3,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1390,26800,32,2017,0,30113.0,3,1260.0,0,0,1,0,0,0,0,0,0,1,0,0
1391,19400,32,2017,0,27570.0,3,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1392,20000,54,2017,0,45188.0,3,2880.0,0,0,1,0,0,0,0,0,0,0,1,0
1393,7000,32,2012,0,149712.0,36,5760.0,0,0,1,0,0,0,0,0,0,0,1,0
1394,25100,49,2017,0,25030.0,3,2880.0,0,0,1,0,0,0,0,0,1,0,0,0
1395,2000,32,2013,1,105743.0,29,21600.0,0,0,1,0,0,0,0,1,0,0,0,0
1396,18200,58,2020,0,9861.0,32,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1397,14200,58,2018,0,1751.0,9,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1398,56500,32,2017,0,30629.0,3,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1399,2000,32,2016,1,52883.0,29,21600.0,0,0,1,0,0,0,0,1,0,0,0,0
1400,26500,117,2020,0,122.0,32,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1401,34300,103,2019,0,28534.0,6,120.0,0,0,1,0,0,0,0,0,0,0,0,1
1402,43500,50,2017,0,80699.0,3,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1403,3500,32,2016,1,72851.0,29,21600.0,0,0,1,0,0,0,0,0,0,0,0,1
1404,37200,103,2019,0,24078.0,6,120.0,0,0,1,0,0,0,0,0,0,0,0,1
1405,12800,32,2017,0,38639.0,3,1260.0,0,0,1,0,0,0,0,0,1,0,0,0
1406,15000,32,2013,1,146807.0,36,1020.0,0,0,1,0,0,0,0,0,0,0,1,0
1407,12500,32,2017,0,31871.0,3,1260.0,0,0,1,0,0,0,0,0,0,0,1,0
1408,21500,50,2017,0,76876.0,3,2880.0,0,0,1,0,0,0,0,1,0,0,0,0
1409,17300,58,2019,0,28070.0,27,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1410,27000,49,2017,0,3189.0,3,1260.0,0,0,1,0,0,0,0,0,0,0,1,0
1411,31800,40,2017,0,28359.0,6,1440.0,0,0,1,0,0,0,0,0,0,0,0,1
1412,13000,32,2017,0,42890.0,3,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1413,31800,40,2017,0,29328.0,6,1440.0,0,0,1,0,0,0,0,0,0,0,1,0
1414,46300,32,2016,0,47531.0,3,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1415,6000,32,2015,0,57345.0,19,10080.0,0,0,1,0,0,0,0,1,0,0,0,0
1416,22800,32,2016,0,67546.0,3,1260.0,0,0,1,0,0,0,0,0,0,0,1,0
1417,45000,48,2019,0,18153.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,0,1
1418,49500,48,2019,0,17689.0,32,4320.0,0,0,1,0,0,1,0,0,0,0,0,0
1419,3000,117,2012,0,137171.0,19,10080.0,0,0,1,0,0,0,0,0,0,0,0,1
1420,20000,32,2015,0,63445.0,3,1260.0,0,0,1,0,0,0,0,1,0,0,0,0
1421,25300,39,2019,0,26422.0,32,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1422,4000,32,2015,1,149319.0,34,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1423,45500,48,2019,0,18767.0,32,4320.0,0,0,1,0,0,0,0,1,0,0,0,0
1424,9100,53,2018,0,38289.0,17,840.0,0,0,1,0,0,0,0,0,0,0,1,0
1425,48000,48,2019,0,22960.0,32,4320.0,0,0,1,0,0,1,0,0,0,0,0,0
1426,47000,72,2019,0,17263.0,32,4320.0,0,0,1,0,0,0,1,0,0,0,0,0
1427,49500,48,2019,0,16981.0,32,4320.0,0,0,1,0,0,1,0,0,0,0,0,0
1428,31200,122,2019,0,13058.0,32,1440.0,0,0,1,0,0,1,0,0,0,0,0,0
1429,18500,32,2014,0,45887.0,3,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1430,15500,46,2019,0,21740.0,32,2880.0,0,0,1,0,0,0,0,0,0,0,1,0
1431,30500,122,2019,0,17707.0,32,1440.0,0,0,1,0,0,1,0,0,0,0,0,0
1432,45500,72,2019,0,19121.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,1,0
1433,31500,122,2019,0,18856.0,32,1440.0,0,0,1,0,0,1,0,0,0,0,0,0
1434,11000,32,2013,0,84752.0,24,30.0,0,0,1,0,0,0,0,0,0,0,0,1
1435,46500,72,2019,0,19555.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,0,1
1436,31500,122,2019,0,16340.0,32,1440.0,0,0,1,0,0,1,0,0,0,0,0,0
1437,32000,50,2018,0,17242.0,28,1260.0,0,0,1,0,0,0,0,0,0,0,0,1
1438,23900,39,2019,0,28733.0,32,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1439,31500,122,2019,0,16019.0,32,1440.0,0,0,1,0,0,1,0,0,0,0,0,0
1440,18500,109,2016,0,75580.0,28,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1441,1500,32,2013,1,113444.0,7,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1442,46000,72,2019,0,19227.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,0,1
1443,31500,122,2019,0,13633.0,32,1440.0,0,0,1,0,0,1,0,0,0,0,0,0
1444,14700,117,2015,0,37739.0,24,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1445,2700,32,2013,1,103541.0,16,2880.0,0,0,1,0,0,0,0,0,1,0,0,0
1446,47500,48,2019,0,24072.0,32,4320.0,0,0,1,0,0,0,1,0,0,0,0,0
1447,31500,122,2019,0,17657.0,32,1440.0,0,0,1,0,0,1,0,0,0,0,0,0
1448,8900,32,2014,0,77392.0,24,2880.0,0,0,1,0,0,0,0,0,0,1,0,0
1449,7000,32,2019,1,11930.0,16,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
1450,49000,48,2019,0,19731.0,32,4320.0,0,0,1,0,0,0,0,0,0,1,0,0
1451,31500,122,2019,0,15581.0,32,1440.0,0,0,1,0,0,1,0,0,0,0,0,0
1452,8900,32,2014,0,70181.0,24,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1453,48000,72,2019,0,16143.0,32,4320.0,0,0,1,0,0,1,0,0,0,0,0,0
1454,50000,72,2019,0,17995.0,32,4320.0,0,0,1,0,0,1,0,0,0,0,0,0
1455,47300,72,2019,0,23926.0,32,1260.0,0,0,1,0,0,1,0,0,0,0,0,0
1456,45000,50,2017,0,57929.0,13,11520.0,0,0,1,0,0,1,0,0,0,0,0,0
1457,49000,72,2019,0,20758.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,1,0
1458,40200,50,2019,0,10028.0,36,1440.0,0,0,1,0,0,0,0,1,0,0,0,0
1459,48000,72,2019,0,21051.0,32,4320.0,0,0,1,0,0,1,0,0,0,0,0,0
1460,5000,32,2015,0,136307.0,13,11520.0,0,0,1,0,0,0,0,0,0,0,1,0
1461,8200,9,2013,0,105880.0,24,2880.0,0,0,1,0,0,0,0,0,0,0,1,0
1462,49000,72,2019,0,19985.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,0,1
1463,4000,32,2015,0,102590.0,13,11520.0,0,0,1,0,0,0,0,1,0,0,0,0
1464,39000,48,2019,0,27612.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,1,0
1465,29000,32,2015,0,90855.0,13,11520.0,0,0,1,0,0,0,0,0,0,0,0,1
1466,46500,72,2019,0,19936.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,1,0
1467,7805,32,2015,0,64495.0,13,11520.0,0,0,1,0,0,0,0,1,0,0,0,0
1468,22000,77,2018,0,39477.0,36,7200.0,0,0,1,0,0,0,0,1,0,0,0,0
1469,18800,72,2019,0,25698.0,32,2880.0,0,0,1,0,0,1,0,0,0,0,0,0
1470,33000,32,2015,0,73849.0,13,11520.0,0,0,1,0,0,0,1,0,0,0,0,0
1471,39500,48,2019,0,25422.0,32,4320.0,0,0,1,0,0,1,0,0,0,0,0,0
1472,16900,32,2015,0,47866.0,13,11520.0,0,0,1,0,0,1,0,0,0,0,0,0
1473,42500,72,2019,0,31236.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,0,1
1474,39500,48,2019,0,26755.0,32,4320.0,0,0,1,0,0,0,0,1,0,0,0,0
1475,25500,50,2018,0,49177.0,9,2880.0,0,0,1,0,0,0,1,0,0,0,0,0
1476,49500,72,2019,0,20749.0,32,4320.0,0,0,1,0,0,0,0,0,0,0,0,1
1477,25000,50,2018,0,15003.0,9,2880.0,0,0,1,0,0,0,0,0,0,0,0,1
